book|chapter|verse|recovery_version|nestle1904
Romans|13|4|For he is a servant of God to you for good. But if you do what is evil, fear; he does not bear the sword in vain; for he is a servant of God, an avenger for wrath to him who practices evil.|Θεοῦ γὰρ διάκονός ἐστιν σοὶ εἰς τὸ ἀγαθόν. ἐὰν δὲ τὸ κακὸν ποιῇς, φοβοῦ· οὐ γὰρ εἰκῇ τὴν μάχαιραν φορεῖ· Θεοῦ γὰρ διάκονός ἐστιν, ἔκδικος εἰς ὀργὴν τῷ τὸ κακὸν πράσσοντι.
Romans|13|5|Therefore it is necessary to be subject, not only because of wrath but also because of conscience.|διὸ ἀνάγκη ὑποτάσσεσθαι, οὐ μόνον διὰ τὴν ὀργὴν ἀλλὰ καὶ διὰ τὴν συνείδησιν.
Romans|13|6|For because of this you also pay taxes; for they are God’s officers, attending constantly to this very thing.|διὰ τοῦτο γὰρ καὶ φόρους τελεῖτε· λειτουργοὶ γὰρ Θεοῦ εἰσιν εἰς αὐτὸ τοῦτο προσκαρτεροῦντες.
Romans|13|7|Render to all the things due: tax to whom tax is due, custom to whom custom is due, fear to whom fear is due, honor to whom honor is due.|ἀπόδοτε πᾶσιν τὰς ὀφειλάς, τῷ τὸν φόρον τὸν φόρον, τῷ τὸ τέλος τὸ τέλος, τῷ τὸν φόβον τὸν φόβον, τῷ τὴν τιμὴν τὴν τιμήν.
Romans|13|8|Owe nothing to anyone except to love one another; for he who loves the other has fulfilled the law.|Μηδενὶ μηδὲν ὀφείλετε, εἰ μὴ τὸ ἀλλήλους ἀγαπᾶν· ὁ γὰρ ἀγαπῶν τὸν ἕτερον νόμον πεπλήρωκεν.
Romans|13|9|For, “You shall not commit adultery, you shall not murder, you shall not steal, you shall not covet,” and if there is any other commandment, it is summed up in this word, namely, “You shall love your neighbor as yourself.”|τὸ γάρ Οὐ μοιχεύσεις, Οὐ φονεύσεις, Οὐ κλέψεις, Οὐκ ἐπιθυμήσεις, καὶ εἴ τις ἑτέρα ἐντολή, ἐν τῷ λόγῳ τούτῳ ἀνακεφαλαιοῦται, ἐν τῷ Ἀγαπήσεις τὸν πλησίον σου ὡς σεαυτόν.
Romans|13|10|Love does not work evil to his neighbor; therefore love is the fulfillment of the law.|ἡ ἀγάπη τῷ πλησίον κακὸν οὐκ ἐργάζεται· πλήρωμα οὖν νόμου ἡ ἀγάπη.
Romans|13|11|And this, knowing the time, that it is already the hour for you to be raised from sleep; for now is our salvation nearer than when we believed.|Καὶ τοῦτο εἰδότες τὸν καιρόν, ὅτι ὥρα ἤδη ὑμᾶς ἐξ ὕπνου ἐγερθῆναι· νῦν γὰρ ἐγγύτερον ἡμῶν ἡ σωτηρία ἢ ὅτε ἐπιστεύσαμεν.
Romans|13|12|The night is far advanced, and the day has drawn near. Let us therefore cast off the works of darkness, and let us put on the weapons of light.|ἡ νὺξ προέκοψεν, ἡ δὲ ἡμέρα ἤγγικεν. ἀποθώμεθα οὖν τὰ ἔργα τοῦ σκότους, ἐνδυσώμεθα δὲ τὰ ὅπλα τοῦ φωτός.
Romans|13|13|Let us walk becomingly as in the day; not in reveling and drunkenness, not in fornication and licentiousness, not in strife and jealousy.|ὡς ἐν ἡμέρᾳ εὐσχημόνως περιπατήσωμεν, μὴ κώμοις καὶ μέθαις, μὴ κοίταις καὶ ἀσελγείαις, μὴ ἔριδι καὶ ζήλῳ·
Romans|13|14|But put on the Lord Jesus Christ, and make no provision for the flesh to fulfill its lusts.|ἀλλὰ ἐνδύσασθε τὸν Κύριον Ἰησοῦν Χριστόν, καὶ τῆς σαρκὸς πρόνοιαν μὴ ποιεῖσθε εἰς ἐπιθυμίας.
Romans|14|1|Now him who is weak in faith receive, but not for the purpose of passing judgment on his considerations.|Τὸν δὲ ἀσθενοῦντα τῇ πίστει προσλαμβάνεσθε, μὴ εἰς διακρίσεις διαλογισμῶν.
Romans|14|2|One believes that he may eat all things, but he who is weak eats vegetables.|ὃς μὲν πιστεύει φαγεῖν πάντα, ὁ δὲ ἀσθενῶν λάχανα ἐσθίει.
Romans|14|3|He who eats, let him not despise him who does not eat; and he who does not eat, let him not judge him who eats, for God has received him.|ὁ ἐσθίων τὸν μὴ ἐσθίοντα μὴ ἐξουθενείτω, ὁ δὲ μὴ ἐσθίων τὸν ἐσθίοντα μὴ κρινέτω, ὁ Θεὸς γὰρ αὐτὸν προσελάβετο.
Romans|14|4|Who are you who judge another’s household servant? To his own master he stands or falls; and he will be made to stand, for the Lord is able to make him stand.|σὺ τίς εἶ ὁ κρίνων ἀλλότριον οἰκέτην; τῷ ἰδίῳ κυρίῳ στήκει ἢ πίπτει· σταθήσεται δέ, δυνατεῖ γὰρ ὁ Κύριος στῆσαι αὐτόν.
Romans|14|5|One judges one day above another; another judges every day alike. Let each be fully persuaded in his own mind.|ὃς μὲν γὰρ κρίνει ἡμέραν παρ’ ἡμέραν, ὃς δὲ κρίνει πᾶσαν ἡμέραν· ἕκαστος ἐν τῷ ἰδίῳ νοῒ πληροφορείσθω.
Romans|14|6|He who regards that day, regards it to the Lord; and he who eats, eats to the Lord, for he gives thanks to God; and he who does not eat, does not eat to the Lord, and he gives thanks to God.|ὁ φρονῶν τὴν ἡμέραν Κυρίῳ φρονεῖ· καὶ ὁ ἐσθίων Κυρίῳ ἐσθίει, εὐχαριστεῖ γὰρ τῷ Θεῷ· καὶ ὁ μὴ ἐσθίων Κυρίῳ οὐκ ἐσθίει, καὶ εὐχαριστεῖ τῷ Θεῷ.
Romans|14|7|For none of us lives to himself, and none dies to himself;|Οὐδεὶς γὰρ ἡμῶν ἑαυτῷ ζῇ, καὶ οὐδεὶς ἑαυτῷ ἀποθνῄσκει·
Romans|14|8|For whether we live, we live to the Lord, and whether we die, we die to the Lord. Therefore whether we live or we die, we are the Lord’s.|ἐάν τε γὰρ ζῶμεν, τῷ Κυρίῳ ζῶμεν, ἐάν τε ἀποθνήσκωμεν, τῷ Κυρίῳ ἀποθνήσκομεν. ἐάν τε οὖν ζῶμεν ἐάν τε ἀποθνήσκωμεν, τοῦ Κυρίου ἐσμέν.
Romans|14|9|For Christ died and lived again for this, that He might be Lord both of the dead and of the living.|εἰς τοῦτο γὰρ Χριστὸς ἀπέθανεν καὶ ἔζησεν, ἵνα καὶ νεκρῶν καὶ ζώντων κυριεύσῃ.
Romans|14|10|But you, why do you judge your brother? Or you, why do you despise your brother? For we will all stand before the judgment seat of God,|Σὺ δὲ τί κρίνεις τὸν ἀδελφόν σου; ἢ καὶ σὺ τί ἐξουθενεῖς τὸν ἀδελφόν σου; πάντες γὰρ παραστησόμεθα τῷ βήματι τοῦ Θεοῦ.
Romans|14|11|For it is written, “As I live, says the Lord, every knee shall bow to Me, and every tongue shall openly confess to God.”|γέγραπται γάρ Ζῶ ἐγώ, λέγει Κύριος, ὅτι ἐμοὶ κάμψει πᾶν γόνυ, καὶ πᾶσα γλῶσσα ἐξομολογήσεται τῷ Θεῷ.
Romans|14|12|So then each one of us will give an account concerning himself to God.|ἄρα οὖν ἕκαστος ἡμῶν περὶ ἑαυτοῦ λόγον δώσει τῷ Θεῷ.
Romans|14|13|Therefore let us judge one another no longer, but rather judge this: not to put a stumbling block or cause of falling before your brother.|Μηκέτι οὖν ἀλλήλους κρίνωμεν· ἀλλὰ τοῦτο κρίνατε μᾶλλον, τὸ μὴ τιθέναι πρόσκομμα τῷ ἀδελφῷ ἢ σκάνδαλον.
Romans|14|14|I know and am persuaded in the Lord Jesus that there is nothing unclean of itself, except to him who considers something to be unclean; to that man it is unclean.|οἶδα καὶ πέπεισμαι ἐν Κυρίῳ Ἰησοῦ ὅτι οὐδὲν κοινὸν δι’ ἑαυτοῦ· εἰ μὴ τῷ λογιζομένῳ τι κοινὸν εἶναι, ἐκείνῳ κοινόν.
Romans|14|15|For if because of food your brother is wounded, you no longer walk according to love. Do not destroy by your food that man for whom Christ died.|εἰ γὰρ διὰ βρῶμα ὁ ἀδελφός σου λυπεῖται, οὐκέτι κατὰ ἀγάπην περιπατεῖς. μὴ τῷ βρώματί σου ἐκεῖνον ἀπόλλυε, ὑπὲρ οὗ Χριστὸς ἀπέθανεν.
Romans|14|16|Therefore do not let your good be slandered;|μὴ βλασφημείσθω οὖν ὑμῶν τὸ ἀγαθόν.
Romans|14|17|For the kingdom of God is not eating and drinking, but righteousness and peace and joy in the Holy Spirit.|οὐ γάρ ἐστιν ἡ βασιλεία τοῦ Θεοῦ βρῶσις καὶ πόσις, ἀλλὰ δικαιοσύνη καὶ εἰρήνη καὶ χαρὰ ἐν Πνεύματι Ἁγίῳ·
Romans|14|18|For he who serves Christ in this is well pleasing to God and approved by men.|ὁ γὰρ ἐν τούτῳ δουλεύων τῷ Χριστῷ εὐάρεστος τῷ Θεῷ καὶ δόκιμος τοῖς ἀνθρώποις.
Romans|14|19|So then let us pursue the things of peace and the things for building up one another.|ἄρα οὖν τὰ τῆς εἰρήνης διώκομεν καὶ τὰ τῆς οἰκοδομῆς τῆς εἰς ἀλλήλους.
Romans|14|20|Do not break down the work of God for the sake of food. All things indeed are clean, but it is evil for a man to eat while stumbling others.|μὴ ἕνεκεν βρώματος κατάλυε τὸ ἔργον τοῦ Θεοῦ. πάντα μὲν καθαρά, ἀλλὰ κακὸν τῷ ἀνθρώπῳ τῷ διὰ προσκόμματος ἐσθίοντι.
Romans|14|21|It is good not to eat meat nor drink wine nor to do anything by which your brother stumbles.|καλὸν τὸ μὴ φαγεῖν κρέα μηδὲ πιεῖν οἶνον μηδὲ ἐν ᾧ ὁ ἀδελφός σου προσκόπτει.
Romans|14|22|The faith which you have, have to yourself before God. Blessed is he who does not judge himself in what he approves;|σὺ πίστιν ἣν ἔχεις κατὰ σεαυτὸν ἔχε ἐνώπιον τοῦ Θεοῦ. μακάριος ὁ μὴ κρίνων ἑαυτὸν ἐν ᾧ δοκιμάζει·
Romans|14|23|But he who doubts is condemned if he eats, because it is not out of faith; for all that is not out of faith is sin.|ὁ δὲ διακρινόμενος ἐὰν φάγῃ κατακέκριται, ὅτι οὐκ ἐκ πίστεως· πᾶν δὲ ὃ οὐκ ἐκ πίστεως ἁμαρτία ἐστίν.
Romans|15|1|But we who are strong ought to bear the weaknesses of those who are weak and not to please ourselves.|Ὀφείλομεν δὲ ἡμεῖς οἱ δυνατοὶ τὰ ἀσθενήματα τῶν ἀδυνάτων βαστάζειν, καὶ μὴ ἑαυτοῖς ἀρέσκειν.
Romans|15|2|Let each of us please his neighbor with a view to what is good for building up.|ἕκαστος ἡμῶν τῷ πλησίον ἀρεσκέτω εἰς τὸ ἀγαθὸν πρὸς οἰκοδομήν·
Romans|15|3|For Christ also did not please Himself, but as it is written, “The reproaches of those who reproached You fell upon Me.”|καὶ γὰρ ὁ Χριστὸς οὐχ ἑαυτῷ ἤρεσεν· ἀλλὰ καθὼς γέγραπται Οἱ ὀνειδισμοὶ τῶν ὀνειδιζόντων σε ἐπέπεσαν ἐπ’ ἐμέ.
Romans|15|4|For the things that were written previously were written for our instruction, in order that through endurance and through the encouragement of the Scriptures we might have hope.|ὅσα γὰρ προεγράφη, εἰς τὴν ἡμετέραν διδασκαλίαν ἐγράφη, ἵνα διὰ τῆς ὑπομονῆς καὶ διὰ τῆς παρακλήσεως τῶν γραφῶν τὴν ἐλπίδα ἔχωμεν.
Romans|15|5|Now the God of endurance and encouragement grant you to be of the same mind toward one another according to Christ Jesus,|ὁ δὲ Θεὸς τῆς ὑπομονῆς καὶ τῆς παρακλήσεως δῴη ὑμῖν τὸ αὐτὸ φρονεῖν ἐν ἀλλήλοις κατὰ Χριστὸν Ἰησοῦν,
Romans|15|6|That with one accord you may with one mouth glorify the God and Father of our Lord Jesus Christ.|ἵνα ὁμοθυμαδὸν ἐν ἑνὶ στόματι δοξάζητε τὸν Θεὸν καὶ Πατέρα τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ.
Romans|15|7|Therefore receive one another, as Christ also received you to the glory of God.|Διὸ προσλαμβάνεσθε ἀλλήλους, καθὼς καὶ ὁ Χριστὸς προσελάβετο ἡμᾶς, εἰς δόξαν τοῦ Θεοῦ.
Romans|15|8|For I say that Christ has become a servant of the circumcision for the sake of God’s truthfulness, to confirm the promises given to the fathers,|λέγω γὰρ Χριστὸν διάκονον γεγενῆσθαι περιτομῆς ὑπὲρ ἀληθείας Θεοῦ, εἰς τὸ βεβαιῶσαι τὰς ἐπαγγελίας τῶν πατέρων,
Romans|15|9|And that the Gentiles should glorify God for His mercy, as it is written, “Therefore I will extol You among the Gentiles, and I will sing praise to Your name.”|τὰ δὲ ἔθνη ὑπὲρ ἐλέους δοξάσαι τὸν Θεόν, καθὼς γέγραπται Διὰ τοῦτο ἐξομολογήσομαί σοι ἐν ἔθνεσιν καὶ τῷ ὀνόματί σου ψαλῶ.
Romans|15|10|And again he says, “Rejoice, Gentiles, with His people.”|καὶ πάλιν λέγει Εὐφράνθητε, ἔθνη, μετὰ τοῦ λαοῦ αὐτοῦ.
